OrderID,ContactName,ContactPhone,ContactEmail,FulfillmentType,OrderDateTime,OrderStatus,SubtotalAmount,VoucherDiscountAmount,MyKasihSubsidyTotal,GrandTotal,PaymentMethod,PaymentStatus,PaymentDateTime,CustomerID,BranchID,VoucherID,StaffID
O00580,,,,WALK_IN,2024-11-23 15:43:52,COMPLETED,402.25,0.0,0.0,402.25,CASH,PAID,2024-11-23 15:47:20,C0016,B001,,S0013
O00608,,,,WALK_IN,2024-11-23 17:05:34,COMPLETED,68.2,0.0,0.0,68.2,CASH,PAID,2024-11-23 17:09:15,,B001,,S0004
O00592,Guest User,+60152611284,guest592@example.test,WALK_IN,2024-11-23 20:17:38,COMPLETED,117.43,0.0,0.0,117.43,E_WALLET,PAID,2024-11-23 20:21:35,,B002,,S0023
O00589,,,,WALK_IN,2024-11-24 13:35:32,COMPLETED,183.39,0.0,0.0,183.39,CARD,PAID,2024-11-24 13:40:28,,B002,,S0023
O00610,,,,WALK_IN,2024-11-25 08:54:07,COMPLETED,268.54,0.0,74.9,193.64,CASH,PAID,2024-11-25 08:56:27,C0014,B010,,S0108
O00577,,,,WALK_IN,2024-11-25 14:38:04,COMPLETED,166.39,0.0,39.43,126.96,CASH,PAID,2024-11-25 14:38:55,C0009,B004,,S0052
O00640,Guest User,+60169930781,guest640@example.test,WALK_IN,2024-11-25 17:11:31,COMPLETED,83.78,0.0,0.0,83.78,CASH,PAID,2024-11-25 17:15:08,,B010,,S0108
O00624,Guest User,+60174154665,guest624@example.test,DELIVERY,2024-11-25 18:04:45,COMPLETED,131.2,0.0,0.0,140.24,E_WALLET,PAID,2024-11-25 18:06:12,,B008,,S0088
O00617,Syahirah binti Hassan,+60101946926,syahirah.binti.hassan.c0024@example.test,DELIVERY,2024-11-25 18:58:31,COMPLETED,199.48,0.0,100.0,112.03,CARD,PAID,2024-11-25 19:00:53,C0024,B001,,
O00579,Guest User,+60192656000,guest579@example.test,PICKUP,2024-11-26 10:23:25,COMPLETED,182.61,0.0,0.0,182.61,E_WALLET,PAID,2024-11-26 10:24:23,,B003,,S0041
O00612,Guest User,+60169172973,guest612@example.test,WALK_IN,2024-11-27 09:32:27,COMPLETED,74.65,0.0,0.0,74.65,CASH,PAID,2024-11-27 09:36:45,,B001,,S0004
O00633,Irfan bin Ibrahim,+60174088619,irfan.bin.ibrahim.c0044@example.test,DELIVERY,2024-11-27 15:45:34,CANCELLED,83.22,0.0,0.0,93.98,CARD,FAILED,,C0044,B003,,
O00582,Guest User,+60197676928,guest582@example.test,WALK_IN,2024-11-28 11:52:49,COMPLETED,67.47,0.0,0.0,67.47,ONLINE_BANKING,PAID,2024-11-28 11:54:05,,B002,,S0023
O00629,,,,WALK_IN,2024-11-28 14:32:34,COMPLETED,57.94,0.0,0.0,57.94,ONLINE_BANKING,PAID,2024-11-28 14:33:23,,B006,,
O00590,,,,WALK_IN,2024-11-29 10:11:18,COMPLETED,153.52,0.0,33.51,120.01,CASH,PAID,2024-11-29 10:16:14,C0009,B004,,S0052
O00638,,,,WALK_IN,2024-11-29 18:29:55,COMPLETED,156.69,0.0,0.0,156.69,CASH,PAID,2024-11-29 18:31:11,,B002,,S0023
O00594,,,,WALK_IN,2024-11-30 18:23:25,COMPLETED,123.05,0.0,0.0,123.05,CASH,PAID,2024-11-30 18:26:01,,B008,,S0095
O00619,Guest User,+60176923172,guest619@example.test,DELIVERY,2024-11-30 20:06:57,COMPLETED,139.7,0.0,0.0,150.74,E_WALLET,PAID,2024-11-30 20:10:51,,B003,,S0034
O00692,,,,WALK_IN,2024-12-01 16:58:01,COMPLETED,343.73,0.0,0.0,343.73,CARD,PAID,2024-12-01 17:02:00,,B007,,S0082
O00647,,,,WALK_IN,2024-12-01 17:22:22,CANCELLED,221.37,0.0,0.0,221.37,CASH,FAILED,,C0012,B002,,S0023
O00680,Guest User,+60128562249,guest680@example.test,WALK_IN,2024-12-01 18:58:49,COMPLETED,138.49,0.0,0.0,138.49,CASH,PAID,2024-12-01 19:03:32,,B002,,S0023
O00704,Guest User,+60166320786,guest704@example.test,WALK_IN,2024-12-02 09:30:47,COMPLETED,204.91,0.0,0.0,204.91,CASH,PAID,2024-12-02 09:31:36,,B001,,S0012
O00665,,,,WALK_IN,2024-12-02 11:41:34,COMPLETED,113.17,0.0,0.0,113.17,CASH,PAID,2024-12-02 11:44:26,,B001,,S0012
O00666,,,,WALK_IN,2024-12-02 13:20:32,COMPLETED,171.52,0.0,0.0,171.52,CARD,PAID,2024-12-02 13:23:11,,B006,,
O00701,,,,WALK_IN,2024-12-02 14:24:09,COMPLETED,65.2,0.0,0.0,65.2,ONLINE_BANKING,PAID,2024-12-02 14:28:33,C0056,B001,,S0012
O00677,,,,WALK_IN,2024-12-03 09:25:46,COMPLETED,371.25,0.0,0.0,371.25,CARD,PAID,2024-12-03 09:29:38,C0058,B008,,S0095
O00682,Guest User,+60191655654,guest682@example.test,PICKUP,2024-12-03 13:35:09,COMPLETED,216.68,0.0,0.0,216.68,CASH,PAID,2024-12-03 13:37:07,,B003,,S0045
O00712,Guest User,+60128047171,guest712@example.test,WALK_IN,2024-12-04 08:17:25,COMPLETED,100.94,0.0,0.0,100.94,CASH,PAID,2024-12-04 08:19:14,,B006,,
O00670,,,,WALK_IN,2024-12-05 08:59:54,COMPLETED,175.32,0.0,0.0,175.32,CASH,PAID,2024-12-05 09:04:17,,B010,,S0108
O00656,Guest User,+60199422041,guest656@example.test,PICKUP,2024-12-05 11:41:43,COMPLETED,164.6,0.0,0.0,164.6,CASH,PAID,2024-12-05 11:44:06,,B003,,S0034
O00698,,,,PICKUP,2024-12-06 09:34:18,COMPLETED,59.22,0.0,0.0,59.22,CASH,PAID,2024-12-06 09:34:46,C0012,B003,,S0032
O00687,,,,WALK_IN,2024-12-06 16:19:44,COMPLETED,239.49,50.0,0.0,189.49,CASH,PAID,2024-12-06 16:23:59,C0022,B007,V004,S0079
O00650,,,,PICKUP,2024-12-07 16:26:04,COMPLETED,205.03,0.0,0.0,205.03,E_WALLET,PAID,2024-12-07 16:29:01,C0064,B008,,
O00697,,,,WALK_IN,2024-12-08 12:16:52,COMPLETED,153.98,0.0,0.0,153.98,CARD,PAID,2024-12-08 12:21:06,C0035,B004,,S0052
O00668,Guest User,+60128638874,guest668@example.test,WALK_IN,2024-12-08 19:56:51,COMPLETED,130.44,0.0,0.0,130.44,E_WALLET,PAID,2024-12-08 19:59:49,,B001,,S0013
O00716,,,,WALK_IN,2024-12-09 14:57:16,COMPLETED,243.5,50.0,0.0,193.5,CARD,PAID,2024-12-09 15:02:11,C0004,B006,V004,
O00658,,,,WALK_IN,2024-12-10 09:30:06,COMPLETED,34.05,0.0,0.0,34.05,CARD,PAID,2024-12-10 09:30:54,,B003,,S0032
O00710,Guest User,+60175596691,guest710@example.test,PICKUP,2024-12-10 12:36:59,COMPLETED,181.71,0.0,0.0,181.71,CASH,PAID,2024-12-10 12:37:31,,B007,,S0079
O00711,,,,WALK_IN,2024-12-12 20:12:54,COMPLETED,59.69,0.0,0.0,59.69,ONLINE_BANKING,PAID,2024-12-12 20:14:59,C0027,B001,,S0012
O00657,,,,WALK_IN,2024-12-13 11:37:16,COMPLETED,188.06,0.0,0.0,188.06,CASH,PAID,2024-12-13 11:41:14,,B002,,S0023
O00683,,,,WALK_IN,2024-12-13 14:37:07,COMPLETED,14.77,0.0,0.0,14.77,CASH,PAID,2024-12-13 14:38:27,,B010,,S0108
O00654,,,,WALK_IN,2024-12-13 20:10:20,COMPLETED,162.34,0.0,88.97,73.37,CASH,PAID,2024-12-13 20:13:33,C0031,B001,,S0013
O00720,Guest User,+60156534479,guest720@example.test,DELIVERY,2024-12-14 11:11:12,COMPLETED,83.61,0.0,0.0,98.09,E_WALLET,PAID,2024-12-14 11:15:04,,B003,,S0041
O00669,Guest User,+60172617133,guest669@example.test,WALK_IN,2024-12-14 14:40:21,COMPLETED,99.3,0.0,0.0,99.3,CASH,PAID,2024-12-14 14:43:59,,B002,,S0023
O00644,,,,WALK_IN,2024-12-14 18:48:53,COMPLETED,129.7,0.0,21.64,108.06,CASH,PAID,2024-12-14 18:53:52,C0023,B010,,S0108
O00674,,,,WALK_IN,2024-12-15 14:48:03,COMPLETED,319.67,0.0,0.0,319.67,ONLINE_BANKING,PAID,2024-12-15 14:49:35,,B001,,S0012
O00688,,,,WALK_IN,2024-12-15 15:33:11,COMPLETED,205.74,0.0,0.0,205.74,CASH,PAID,2024-12-15 15:37:41,,B002,,S0023
O00651,,,,WALK_IN,2024-12-15 18:04:12,COMPLETED,66.94,0.0,0.0,66.94,CASH,PAID,2024-12-15 18:05:26,,B008,,S0093
O00696,,,,WALK_IN,2024-12-15 19:28:03,COMPLETED,122.76,0.0,40.5,82.26,CASH,PAID,2024-12-15 19:31:23,C0036,B002,,S0023
O00676,,,,WALK_IN,2024-12-16 18:56:29,COMPLETED,251.1,0.0,0.0,251.1,CASH,PAID,2024-12-16 18:59:14,,B001,,S0004
O00652,,,,PICKUP,2024-12-17 16:19:34,COMPLETED,135.63,0.0,0.0,135.63,CASH,PAID,2024-12-17 16:24:20,C0058,B002,,S0029
O00689,,,,WALK_IN,2024-12-17 18:14:19,COMPLETED,193.08,0.0,0.0,193.08,CASH,PAID,2024-12-17 18:16:07,,B011,,S0111
O00673,,,,WALK_IN,2024-12-18 17:19:51,COMPLETED,349.26,0.0,0.0,349.26,CARD,PAID,2024-12-18 17:23:47,,B001,,S0004
O00659,,,,WALK_IN,2024-12-20 11:56:19,COMPLETED,260.52,0.0,0.0,260.52,CASH,PAID,2024-12-20 11:59:13,C0014,B001,,S0012
O00648,,,,WALK_IN,2024-12-20 15:27:55,COMPLETED,76.53,0.0,0.0,76.53,CASH,PAID,2024-12-20 15:32:30,,B002,,S0023
O00643,Guest User,+60127615396,guest643@example.test,PICKUP,2024-12-20 16:27:07,COMPLETED,13.54,0.0,0.0,13.54,CASH,PAID,2024-12-20 16:29:58,,B011,,S0111
O00705,,,,WALK_IN,2024-12-20 19:23:54,COMPLETED,45.68,0.0,0.0,45.68,CARD,PAID,2024-12-20 19:24:30,,B006,,S0069
O00703,,,,WALK_IN,2024-12-20 20:09:56,COMPLETED,207.94,0.0,15.54,192.4,CASH,PAID,2024-12-20 20:13:52,C0046,B008,,S0093
O00718,,,,WALK_IN,2024-12-21 19:05:59,COMPLETED,187.62,0.0,0.0,187.62,CARD,PAID,2024-12-21 19:09:54,C0019,B001,,S0013
O00713,Guest User,+60179205830,guest713@example.test,WALK_IN,2024-12-22 15:24:04,COMPLETED,115.5,0.0,0.0,115.5,CASH,PAID,2024-12-22 15:27:28,,B001,,S0012
O00685,Guest User,+60171300146,guest685@example.test,PICKUP,2024-12-22 18:36:41,COMPLETED,136.66,0.0,0.0,136.66,CASH,PAID,2024-12-22 18:39:30,,B004,,
O00667,,,,WALK_IN,2024-12-22 19:48:33,COMPLETED,117.24,0.0,0.0,117.24,CASH,PAID,2024-12-22 19:52:35,C0059,B003,,S0039
O00714,Guest User,+60148709947,guest714@example.test,PICKUP,2024-12-23 20:04:47,COMPLETED,93.79,0.0,0.0,93.79,E_WALLET,PAID,2024-12-23 20:05:56,,B007,,S0078
O00717,Felix Jalong,+60139689878,felix.jalong.c0022@example.test,DELIVERY,2024-12-24 09:12:15,COMPLETED,228.72,0.0,0.0,243.08,E_WALLET,PAID,2024-12-24 09:14:13,C0022,B004,,S0055
O00702,,,,WALK_IN,2024-12-25 08:22:48,COMPLETED,45.32,0.0,0.0,45.32,CASH,PAID,2024-12-25 08:25:41,C0065,B004,,S0052
O00646,,,,WALK_IN,2024-12-25 12:00:28,COMPLETED,109.79,0.0,0.0,109.79,CASH,PAID,2024-12-25 12:04:39,,B003,,S0032
O00690,,,,WALK_IN,2024-12-25 12:43:37,COMPLETED,66.74,0.0,0.0,66.74,CARD,PAID,2024-12-25 12:45:23,,B006,,S0069
O00672,Guest User,+60146831505,guest672@example.test,PICKUP,2024-12-25 17:14:11,COMPLETED,351.58,0.0,0.0,351.58,CARD,PAID,2024-12-25 17:16:00,,B010,,
O00649,,,,WALK_IN,2024-12-25 18:39:11,COMPLETED,69.48,0.0,0.0,69.48,CASH,PAID,2024-12-25 18:43:19,C0055,B003,,S0041
O00662,,,,WALK_IN,2024-12-26 13:00:50,COMPLETED,47.1,0.0,0.0,47.1,CASH,PAID,2024-12-26 13:01:56,C0003,B008,,S0095
O00681,,,,WALK_IN,2024-12-26 13:32:06,COMPLETED,106.82,0.0,0.0,106.82,CASH,PAID,2024-12-26 13:32:27,,B008,,S0093
O00691,,,,WALK_IN,2024-12-26 14:38:57,COMPLETED,64.02,0.0,0.0,64.02,CARD,PAID,2024-12-26 14:40:14,,B003,,S0032
O00663,,,,WALK_IN,2024-12-26 15:08:07,COMPLETED,92.6,0.0,0.0,92.6,E_WALLET,PAID,2024-12-26 15:09:35,,B004,,S0052
O00664,Guest User,+60194306874,guest664@example.test,DELIVERY,2024-12-27 11:12:22,COMPLETED,395.07,0.0,0.0,412.19,E_WALLET,PAID,2024-12-27 11:16:11,,B001,,
O00675,,,,WALK_IN,2024-12-27 13:39:07,COMPLETED,227.9,0.0,0.0,227.9,CASH,PAID,2024-12-27 13:39:49,,B002,,S0023
O00679,,,,WALK_IN,2024-12-27 14:27:57,COMPLETED,245.67,0.0,0.0,245.67,CASH,PAID,2024-12-27 14:31:47,,B004,,S0052
O00709,Guest User,+60183620850,guest709@example.test,PICKUP,2024-12-27 20:07:11,COMPLETED,69.5,0.0,0.0,69.5,CASH,PAID,2024-12-27 20:07:30,,B007,,S0078
O00695,Guest User,+60143488667,guest695@example.test,PICKUP,2024-12-28 13:09:22,COMPLETED,346.88,0.0,0.0,346.88,CASH,PAID,2024-12-28 13:10:41,,B011,,S0111
O00707,,,,WALK_IN,2024-12-28 13:09:36,COMPLETED,269.72,0.0,0.0,269.72,CASH,PAID,2024-12-28 13:13:31,,B006,,S0069
O00708,,,,WALK_IN,2024-12-28 14:20:43,COMPLETED,257.47,0.0,0.0,257.47,CASH,PAID,2024-12-28 14:23:10,,B001,,S0013
O00715,,,,WALK_IN,2024-12-28 14:29:44,COMPLETED,208.99,0.0,0.0,208.99,E_WALLET,PAID,2024-12-28 14:31:34,C0045,B003,,S0032
O00678,,,,PICKUP,2024-12-28 15:17:30,COMPLETED,43.71,0.0,0.0,43.71,CASH,PAID,2024-12-28 15:20:27,C0026,B008,,S0088
O00660,,,,WALK_IN,2024-12-28 19:04:42,CANCELLED,218.22,0.0,0.0,218.22,CARD,FAILED,,,B002,,S0023
O00645,,,,WALK_IN,2024-12-29 12:55:07,CANCELLED,243.75,0.0,0.0,243.75,CASH,FAILED,,,B007,,S0078
O00684,,,,WALK_IN,2024-12-29 19:21:22,COMPLETED,151.74,0.0,14.55,137.19,CASH,PAID,2024-12-29 19:24:56,C0026,B001,,S0004
O00699,Guest User,+60183373245,guest699@example.test,DELIVERY,2024-12-29 20:43:04,COMPLETED,262.63,0.0,0.0,268.63,ONLINE_BANKING,PAID,2024-12-29 20:46:24,,B001,,S0008
O00661,,,,WALK_IN,2024-12-30 13:22:51,COMPLETED,139.13,0.0,0.0,139.13,CASH,PAID,2024-12-30 13:25:11,,B002,,S0023
O00655,,,,WALK_IN,2024-12-30 17:00:32,COMPLETED,110.34,0.0,12.3,98.04,E_WALLET,PAID,2024-12-30 17:05:09,C0042,B007,,S0078
O00700,,,,PICKUP,2024-12-30 18:31:23,COMPLETED,84.24,0.0,24.02,60.22,CASH,PAID,2024-12-30 18:36:22,C0010,B011,,
O00686,,,,WALK_IN,2024-12-30 20:58:14,COMPLETED,267.96,0.0,0.0,267.96,CASH,PAID,2024-12-30 20:59:42,,B003,,S0032
O00653,,,,WALK_IN,2024-12-31 08:25:40,COMPLETED,151.78,0.0,59.5,92.28,CARD,PAID,2024-12-31 08:30:36,C0036,B001,,S0012
O00671,Guest User,+60107682096,guest671@example.test,WALK_IN,2024-12-31 09:03:07,COMPLETED,44.16,0.0,0.0,44.16,CARD,PAID,2024-12-31 09:06:34,,B004,,S0052
O00706,,,,WALK_IN,2024-12-31 11:06:11,COMPLETED,210.11,0.0,0.0,210.11,CARD,PAID,2024-12-31 11:09:43,,B003,,S0032
O00694,,,,WALK_IN,2024-12-31 13:14:20,COMPLETED,190.22,0.0,100.0,90.22,CASH,PAID,2024-12-31 13:19:18,C0068,B002,,S0023
O00693,,,,PICKUP,2024-12-31 13:15:30,COMPLETED,314.66,0.0,0.0,314.66,CASH,PAID,2024-12-31 13:17:03,C0066,B003,,S0032
O00719,,,,WALK_IN,2024-12-31 20:43:12,COMPLETED,85.62,0.0,0.0,85.62,ONLINE_BANKING,PAID,2024-12-31 20:47:44,C0015,B002,,S0023
O00767,,,,WALK_IN,2025-01-01 11:02:57,COMPLETED,143.63,0.0,0.0,143.63,E_WALLET,PAID,2025-01-01 11:07:33,C0060,B008,,S0093
O00781,Guest User,+60121752691,guest781@example.test,WALK_IN,2025-01-01 12:19:46,COMPLETED,154.61,0.0,0.0,154.61,ONLINE_BANKING,PAID,2025-01-01 12:20:32,,B010,,S0108
O00768,,,,WALK_IN,2025-01-01 12:43:29,COMPLETED,151.25,0.0,0.0,151.25,CASH,PAID,2025-01-01 12:44:18,,B004,,S0052
O00742,,,,WALK_IN,2025-01-02 11:56:56,COMPLETED,233.17,0.0,0.0,233.17,CASH,PAID,2025-01-02 12:00:46,C0035,B008,,S0095
O00726,,,,WALK_IN,2025-01-02 17:25:57,COMPLETED,150.91,0.0,0.0,150.91,CARD,PAID,2025-01-02 17:28:25,,B006,,S0069
O00729,,,,WALK_IN,2025-01-02 20:31:25,COMPLETED,116.4,0.0,0.0,116.4,CASH,PAID,2025-01-02 20:34:44,C0061,B001,,S0013
O00735,,,,WALK_IN,2025-01-03 11:49:52,COMPLETED,130.43,0.0,40.57,89.86,CASH,PAID,2025-01-03 11:54:13,C0017,B002,,S0023
O00757,,,,WALK_IN,2025-01-03 15:10:23,COMPLETED,200.83,0.0,29.79,171.04,E_WALLET,PAID,2025-01-03 15:13:19,C0026,B008,,S0095
O00772,,,,PICKUP,2025-01-03 17:41:04,COMPLETED,315.04,0.0,0.0,315.04,CASH,PAID,2025-01-03 17:44:33,C0019,B006,,
O00785,,,,WALK_IN,2025-01-03 18:22:29,COMPLETED,405.49,0.0,0.0,405.49,CASH,PAID,2025-01-03 18:27:21,C0030,B003,,S0039
O00776,,,,WALK_IN,2025-01-04 11:47:17,COMPLETED,119.53,0.0,0.0,119.53,CASH,PAID,2025-01-04 11:49:00,,B002,,S0023
O00761,Guest User,+60132327832,guest761@example.test,WALK_IN,2025-01-04 13:39:29,COMPLETED,196.68,0.0,0.0,196.68,CASH,PAID,2025-01-04 13:42:25,,B003,,S0032
O00759,,,,PICKUP,2025-01-04 16:02:57,COMPLETED,24.52,0.0,0.0,24.52,CARD,PAID,2025-01-04 16:05:27,C0024,B001,,
O00728,,,,WALK_IN,2025-01-04 19:30:47,COMPLETED,73.38,0.0,0.0,73.38,ONLINE_BANKING,PAID,2025-01-04 19:32:01,,B011,,S0111
O00760,,,,PICKUP,2025-01-05 11:41:03,COMPLETED,160.16,0.0,43.78,116.38,E_WALLET,PAID,2025-01-05 11:44:59,C0017,B002,,
O00733,,,,PICKUP,2025-01-06 10:49:37,COMPLETED,139.04,0.0,0.0,139.04,ONLINE_BANKING,PAID,2025-01-06 10:52:42,C0044,B002,,
O00745,,,,WALK_IN,2025-01-06 14:43:49,COMPLETED,272.7,0.0,0.0,272.7,CASH,PAID,2025-01-06 14:48:44,C0006,B001,,S0013
O00743,Guest User,+60152079249,guest743@example.test,WALK_IN,2025-01-07 14:17:56,COMPLETED,196.81,0.0,0.0,196.81,CARD,PAID,2025-01-07 14:21:17,,B001,,S0004
O00758,,,,WALK_IN,2025-01-07 15:03:46,COMPLETED,298.54,50.0,0.0,248.54,E_WALLET,PAID,2025-01-07 15:08:45,C0066,B002,V004,S0023
O00774,,,,WALK_IN,2025-01-07 16:56:23,COMPLETED,153.55,0.0,0.0,153.55,CASH,PAID,2025-01-07 16:58:59,,B004,,S0052
O00775,,,,WALK_IN,2025-01-07 18:40:33,COMPLETED,434.29,0.0,0.0,434.29,CASH,PAID,2025-01-07 18:42:24,C0057,B002,,S0023
O00721,,,,PICKUP,2025-01-07 18:40:51,COMPLETED,268.81,0.0,100.0,168.81,E_WALLET,PAID,2025-01-07 18:45:19,C0070,B002,,S0023
O00770,,,,PICKUP,2025-01-07 19:49:04,COMPLETED,229.79,0.0,15.65,214.14,CARD,PAID,2025-01-07 19:53:49,C0017,B002,,S0023
O00732,,,,WALK_IN,2025-01-08 14:47:00,COMPLETED,70.65,0.0,0.0,70.65,CASH,PAID,2025-01-08 14:48:59,,B007,,S0082
O00769,,,,PICKUP,2025-01-09 08:13:11,COMPLETED,118.29,0.0,10.32,107.97,ONLINE_BANKING,PAID,2025-01-09 08:13:53,C0036,B002,,S0029
O00754,,,,PICKUP,2025-01-09 12:07:39,COMPLETED,213.54,0.0,0.0,213.54,CARD,PAID,2025-01-09 12:09:37,C0022,B001,,S0004
O00746,,,,WALK_IN,2025-01-11 08:21:59,COMPLETED,202.78,0.0,0.0,202.78,CASH,PAID,2025-01-11 08:23:41,,B003,,S0041
O00763,,,,PICKUP,2025-01-11 09:24:53,COMPLETED,208.56,0.0,0.0,208.56,CARD,PAID,2025-01-11 09:25:50,C0069,B008,,S0088
O00771,,,,WALK_IN,2025-01-11 10:44:24,COMPLETED,192.39,0.0,100.0,92.39,ONLINE_BANKING,PAID,2025-01-11 10:46:09,C0028,B004,,S0052
O00755,,,,PICKUP,2025-01-11 15:45:03,COMPLETED,155.68,0.0,0.0,155.68,CARD,PAID,2025-01-11 15:48:30,C0062,B001,,
O00752,,,,WALK_IN,2025-01-11 16:32:57,COMPLETED,108.05,0.0,0.0,108.05,ONLINE_BANKING,PAID,2025-01-11 16:37:16,C0018,B004,,S0052
O00784,,,,WALK_IN,2025-01-12 12:28:01,COMPLETED,75.43,0.0,75.43,0.0,MYKASIH,PAID,2025-01-12 12:28:18,C0024,B001,,S0013
O00764,,,,WALK_IN,2025-01-13 08:54:16,COMPLETED,162.57,0.0,0.0,162.57,ONLINE_BANKING,PAID,2025-01-13 08:57:47,,B001,,S0013
O00722,Guest User,+60175484945,guest722@example.test,PICKUP,2025-01-13 10:41:58,COMPLETED,68.41,0.0,0.0,68.41,CARD,PAID,2025-01-13 10:46:28,,B007,,S0082
O00723,Nabil bin Kamal,+60194580339,nabil.bin.kamal.c0012@example.test,DELIVERY,2025-01-13 13:55:08,COMPLETED,144.17,0.0,0.0,161.37,ONLINE_BANKING,PAID,2025-01-13 13:59:59,C0012,B007,,S0079
O00736,,,,PICKUP,2025-01-13 18:12:48,COMPLETED,127.94,0.0,0.0,127.94,CARD,PAID,2025-01-13 18:17:35,C0019,B008,,S0088
O00741,,,,WALK_IN,2025-01-14 12:43:42,COMPLETED,200.16,0.0,0.0,200.16,ONLINE_BANKING,PAID,2025-01-14 12:44:27,C0059,B004,,S0052
O00724,,,,WALK_IN,2025-01-15 09:08:35,COMPLETED,199.22,0.0,0.0,199.22,CASH,PAID,2025-01-15 09:09:42,C0037,B003,,S0032
O00783,,,,WALK_IN,2025-01-15 10:35:25,COMPLETED,131.84,0.0,0.0,131.84,CASH,PAID,2025-01-15 10:37:13,C0021,B001,,S0012
O00747,Guest User,+60134978971,guest747@example.test,DELIVERY,2025-01-16 16:12:28,COMPLETED,425.0,0.0,0.0,436.2,ONLINE_BANKING,PAID,2025-01-16 16:12:58,,B002,,
O00739,,,,WALK_IN,2025-01-16 19:03:52,COMPLETED,77.11,0.0,0.0,77.11,CASH,PAID,2025-01-16 19:05:50,,B011,,S0111
O00740,,,,WALK_IN,2025-01-17 11:03:41,COMPLETED,50.61,0.0,0.0,50.61,CASH,PAID,2025-01-17 11:07:00,C0019,B003,,S0039
O00750,,,,WALK_IN,2025-01-18 10:41:29,COMPLETED,77.57,0.0,0.0,77.57,CARD,PAID,2025-01-18 10:45:21,,B002,,S0023
O00765,,,,WALK_IN,2025-01-18 14:28:21,COMPLETED,131.85,0.0,53.16,78.69,CASH,PAID,2025-01-18 14:32:58,C0023,B008,,S0093
O00778,,,,WALK_IN,2025-01-18 19:47:15,COMPLETED,173.6,0.0,0.0,173.6,CASH,PAID,2025-01-18 19:48:55,C0015,B002,,S0023
O00748,,,,WALK_IN,2025-01-18 20:55:41,COMPLETED,80.12,0.0,0.0,80.12,CASH,PAID,2025-01-18 20:57:07,C0011,B002,,S0023
O00731,Nadia binti Ibrahim,+601143430549,nadia.binti.ibrahim.c0033@example.test,DELIVERY,2025-01-20 14:36:49,COMPLETED,135.37,0.0,0.0,157.77,E_WALLET,PAID,2025-01-20 14:37:12,C0033,B001,,S0005
O00734,,,,PICKUP,2025-01-21 20:31:04,COMPLETED,252.41,0.0,0.0,252.41,CASH,PAID,2025-01-21 20:33:50,C0028,B002,,S0028
O00786,,,,PICKUP,2025-01-22 13:56:16,COMPLETED,170.32,0.0,35.2,135.12,CARD,PAID,2025-01-22 14:01:02,C0023,B002,,S0028
O00777,,,,WALK_IN,2025-01-22 15:00:40,COMPLETED,78.14,0.0,0.0,78.14,CARD,PAID,2025-01-22 15:04:39,C0021,B002,,S0023
O00762,Guest User,+60111595752,guest762@example.test,WALK_IN,2025-01-22 15:20:34,COMPLETED,124.39,0.0,0.0,124.39,CARD,PAID,2025-01-22 15:21:27,,B003,,S0039
O00780,Guest User,+60164411005,guest780@example.test,PICKUP,2025-01-23 11:11:07,COMPLETED,19.67,0.0,0.0,19.67,CASH,PAID,2025-01-23 11:12:06,,B002,,S0028
O00753,Guest User,+60176031918,guest753@example.test,PICKUP,2025-01-24 09:01:57,COMPLETED,248.12,0.0,0.0,248.12,ONLINE_BANKING,PAID,2025-01-24 09:03:07,,B002,,
O00727,,,,WALK_IN,2025-01-24 09:17:17,COMPLETED,277.22,0.0,0.0,277.22,CASH,PAID,2025-01-24 09:21:44,,B002,,S0023
O00744,,,,WALK_IN,2025-01-24 10:49:19,COMPLETED,237.3,0.0,100.0,137.3,CASH,PAID,2025-01-24 10:50:46,C0064,B003,,S0039
O00738,Guest User,+60167008063,guest738@example.test,DELIVERY,2025-01-24 20:13:27,COMPLETED,209.59,0.0,0.0,223.75,ONLINE_BANKING,PAID,2025-01-24 20:17:09,,B010,,S0108
O00725,Guest User,+60149916924,guest725@example.test,PICKUP,2025-01-25 08:56:14,COMPLETED,137.6,0.0,0.0,137.6,CASH,PAID,2025-01-25 08:56:36,,B002,,
O00751,Guest User,+60137929610,guest751@example.test,DELIVERY,2025-01-25 11:14:16,COMPLETED,205.12,0.0,0.0,219.52,E_WALLET,PAID,2025-01-25 11:15:46,,B002,,
O00773,,,,WALK_IN,2025-01-26 19:32:53,COMPLETED,205.76,0.0,41.68,164.08,ONLINE_BANKING,PAID,2025-01-26 19:33:19,C0013,B003,,S0041
O00749,Guest User,+60183530014,guest749@example.test,WALK_IN,2025-01-27 18:57:12,COMPLETED,276.27,0.0,0.0,276.27,CARD,PAID,2025-01-27 19:01:55,,B006,,S0069
O00782,,,,WALK_IN,2025-01-28 09:21:58,COMPLETED,248.31,0.0,0.0,248.31,CASH,PAID,2025-01-28 09:23:12,,B002,,S0023
O00737,,,,PICKUP,2025-01-28 10:10:53,COMPLETED,194.52,0.0,0.0,194.52,CARD,PAID,2025-01-28 10:13:28,C0049,B001,,S0013
O00730,,,,WALK_IN,2025-01-28 18:45:52,COMPLETED,91.57,0.0,0.0,91.57,ONLINE_BANKING,PAID,2025-01-28 18:47:25,C0061,B003,,S0039
